Yr,Mn,Dy,Hr,Obs,Mod.enh,Bg_quant_0.05,Bg_quant_0.06,Bg_quant_0.07,Bg_quant_0.08,Bg_quant_0.09,Bg_quant_0.1,Bg_quant_0.11,Bg_quant_0.12,Bg_quant_0.13,Bg_quant_0.14,Bg_quant_0.15,Bg_quant_0.16,Bg_quant_0.17,Bg_quant_0.18,Bg_quant_0.19,Bg_quant_0.2,Bg_quant_0.21,Bg_quant_0.22,Bg_quant_0.23,Bg_quant_0.24,Bg_quant_0.25,Bg_quant_0.26,Bg_quant_0.27,Bg_quant_0.28,Bg_quant_0.29,Bg_quant_0.3,Bg_quant_0.31,Bg_quant_0.32,Bg_quant_0.33,Bg_quant_0.34,Bg_quant_0.35
2012,9,16,17,1915.19,22.3062,1892.63,1892.72,1892.79,1892.8,1892.82,1892.89,1892.96,1893.25,1893.55,1893.7,1893.78,1894.09,1894.64,1895.26,1896.04,1896.89,1897.43,1897.95,1898.25,1898.5,1898.64,1898.74,1898.85,1899.04,1899.24,1899.47,1899.75,1899.89,1899.98,1900.03,1900.08
2012,9,16,18,1904.27,28.6108,1892.63,1892.72,1892.79,1892.8,1892.83,1892.92,1893.02,1893.28,1893.57,1893.81,1894.03,1894.53,1895.37,1896.19,1896.92,1897.66,1898.01,1898.36,1898.53,1898.66,1898.77,1898.89,1899.05,1899.32,1899.58,1899.75,1899.93,1899.99,1900.03,1900.09,1900.16
2012,9,16,19,1910.24,16.6287,1892.67,1892.75,1892.83,1892.93,1893.04,1893.29,1893.53,1893.95,1894.39,1895.17,1896.1,1896.89,1897.49,1898.01,1898.28,1898.55,1898.64,1898.73,1898.88,1899.05,1899.29,1899.57,1899.79,1899.88,1899.97,1900.02,1900.08,1900.16,1900.24,1900.35,1900.48
2012,9,16,20,1904.28,15.6767,1892.81,1892.9,1893.05,1893.3,1893.56,1893.94,1894.31,1895.27,1896.3,1897.07,1897.69,1898.15,1898.4,1898.61,1898.68,1898.75,1898.9,1899.04,1899.33,1899.65,1899.85,1899.93,1900,1900.04,1900.08,1900.17,1900.25,1900.37,1900.49,1900.63,1900.77
2012,9,16,21,1908.86,17.1209,1892.99,1893.21,1893.45,1893.74,1894.09,1894.93,1895.77,1896.6,1897.43,1897.94,1898.28,1898.52,1898.64,1898.74,1898.84,1898.93,1899.22,1899.51,1899.71,1899.89,1899.99,1900.02,1900.06,1900.13,1900.21,1900.32,1900.43,1900.57,1900.71,1900.82,1900.92
2012,9,16,22,1905.73,24.4083,1893.37,1893.63,1894.04,1894.75,1895.49,1896.45,1897.41,1897.87,1898.27,1898.49,1898.63,1898.73,1898.8,1898.91,1899.17,1899.43,1899.67,1899.91,1899.99,1900.01,1900.05,1900.11,1900.19,1900.29,1900.4,1900.54,1900.68,1900.8,1900.91,1900.99,1901.05
2012,9,16,23,1924.69,20.5369,1894.13,1894.85,1895.66,1896.63,1897.54,1897.94,1898.35,1898.51,1898.65,1898.73,1898.79,1898.94,1899.21,1899.48,1899.72,1899.96,1899.99,1900.01,1900.06,1900.12,1900.2,1900.31,1900.42,1900.57,1900.71,1900.82,1900.93,1901,1901.05,1901.16,1901.3
2012,9,17,0,1941.42,11.7305,1897.69,1898.09,1898.41,1898.55,1898.68,1898.74,1898.8,1899.07,1899.36,1899.6,1899.82,1899.95,1899.98,1900.02,1900.09,1900.15,1900.25,1900.35,1900.49,1900.63,1900.76,1900.87,1900.96,1901.02,1901.08,1901.23,1901.37,1901.5,1901.63,1901.8,1901.99
2012,9,17,1,1914.85,10.9342,1898.58,1898.65,1898.72,1898.8,1898.92,1899.35,1899.78,1899.87,1899.92,1899.98,1900.04,1900.11,1900.2,1900.3,1900.42,1900.54,1900.68,1900.83,1900.91,1900.97,1901.05,1901.15,1901.27,1901.44,1901.6,1901.72,1901.84,1902.07,1902.32,1902.5,1902.64
2012,9,17,2,1960.79,27.0017,1898.63,1898.67,1898.73,1898.81,1898.94,1899.39,1899.85,1899.95,1900.01,1900.1,1900.21,1900.33,1900.46,1900.58,1900.71,1900.83,1900.9,1900.97,1901.08,1901.19,1901.32,1901.46,1901.61,1901.76,1901.91,1902.13,1902.36,1902.5,1902.64,1902.77,1902.9
2012,9,17,3,1970.86,8.29301,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.92,1900.07,1900.18,1900.29,1900.4,1900.53,1900.7,1900.85,1900.91,1900.97,1901.03,1901.09,1901.27,1901.47,1901.6,1901.67,1901.81,1902.08,1902.35,1902.51,1902.68,1902.75,1902.82,1902.99,1903.21
2012,9,17,4,1957.83,7.11738,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.92,1900.08,1900.19,1900.3,1900.41,1900.55,1900.73,1900.87,1900.93,1900.99,1901.04,1901.1,1901.28,1901.5,1901.62,1901.69,1901.82,1902.11,1902.39,1902.55,1902.71,1902.78,1902.83,1903.01,1903.24
2012,9,17,5,1980.66,14.4681,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.08,1900.19,1900.3,1900.41,1900.55,1900.73,1900.87,1900.93,1900.99,1901.05,1901.11,1901.28,1901.5,1901.63,1901.69,1901.83,1902.11,1902.39,1902.55,1902.71,1902.79,1902.86,1903.03,1903.26
2012,9,17,6,1991.36,15.2516,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.08,1900.2,1900.32,1900.43,1900.57,1900.75,1900.9,1900.95,1901,1901.06,1901.11,1901.3,1901.52,1901.65,1901.7,1901.84,1902.14,1902.42,1902.58,1902.74,1902.95,1903.18,1903.31,1903.39
2012,9,17,7,1978.36,1.52723,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.96,1901.01,1901.06,1901.12,1901.31,1901.53,1901.66,1901.71,1901.85,1902.16,1902.45,1902.6,1902.75,1903.02,1903.3,1903.45,1903.52
2012,9,17,8,1998.17,0.713981,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.43,1900.58,1900.75,1900.9,1900.95,1901,1901.06,1901.12,1901.3,1901.53,1901.66,1901.71,1901.85,1902.15,1902.44,1902.59,1902.75,1902.98,1903.23,1903.36,1903.43
2012,9,17,9,2079.89,8.24458,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.2,1900.32,1900.43,1900.57,1900.75,1900.9,1900.95,1901,1901.06,1901.11,1901.3,1901.52,1901.65,1901.7,1901.84,1902.14,1902.43,1902.58,1902.74,1902.98,1903.23,1903.37,1903.45
2012,9,17,10,2172.53,24.2791,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.92,1900.08,1900.2,1900.31,1900.42,1900.56,1900.74,1900.88,1900.94,1900.99,1901.05,1901.11,1901.29,1901.51,1901.64,1901.69,1901.83,1902.13,1902.41,1902.56,1902.72,1902.97,1903.22,1903.37,1903.47
2012,9,17,11,1996.39,3.60435,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.95,1901,1901.06,1901.12,1901.31,1901.53,1901.66,1901.71,1901.85,1902.15,1902.44,1902.59,1902.75,1903.02,1903.31,1903.47,1903.57
2012,9,17,12,1937.47,2.59443,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.96,1901.01,1901.06,1901.12,1901.31,1901.53,1901.66,1901.71,1901.85,1902.16,1902.45,1902.6,1902.75,1903.04,1903.33,1903.5,1903.59
2012,9,17,13,2014.42,0.869662,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.96,1901.01,1901.06,1901.12,1901.31,1901.54,1901.66,1901.71,1901.85,1902.16,1902.45,1902.6,1902.75,1903.04,1903.34,1903.51,1903.6
2012,9,17,14,2022.82,220.231,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.96,1901,1901.06,1901.12,1901.31,1901.53,1901.66,1901.71,1901.85,1902.15,1902.44,1902.6,1902.75,1903.03,1903.32,1903.48,1903.58
2012,9,17,15,2019.36,101.223,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.96,1901,1901.06,1901.12,1901.31,1901.53,1901.66,1901.71,1901.85,1902.16,1902.45,1902.6,1902.75,1903.04,1903.34,1903.5,1903.6
2012,9,17,16,1953.23,52.5529,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.96,1901.01,1901.06,1901.12,1901.31,1901.53,1901.66,1901.71,1901.85,1902.16,1902.45,1902.6,1902.75,1903.04,1903.34,1903.51,1903.6
2012,9,17,17,1928.93,47.8991,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.96,1901.01,1901.06,1901.12,1901.31,1901.54,1901.66,1901.72,1901.85,1902.16,1902.45,1902.6,1902.75,1903.04,1903.35,1903.51,1903.6
2012,9,17,18,1950.42,30.1234,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.96,1901.01,1901.06,1901.12,1901.31,1901.54,1901.66,1901.72,1901.85,1902.16,1902.45,1902.6,1902.75,1903.04,1903.35,1903.51,1903.6
2012,9,17,19,1949.79,41.7193,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.96,1901.01,1901.06,1901.12,1901.31,1901.54,1901.66,1901.72,1901.85,1902.16,1902.45,1902.6,1902.75,1903.04,1903.35,1903.51,1903.6
2012,9,17,20,1966.31,40.3832,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.96,1901.01,1901.06,1901.12,1901.31,1901.53,1901.66,1901.71,1901.85,1902.16,1902.45,1902.6,1902.75,1903.04,1903.34,1903.51,1903.6
2012,9,17,21,1963.73,25.4222,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.76,1900.91,1900.96,1901.01,1901.06,1901.12,1901.31,1901.53,1901.66,1901.71,1901.85,1902.16,1902.44,1902.6,1902.75,1903.04,1903.34,1903.51,1903.6
2012,9,17,22,1937.18,34.7203,1898.68,1898.7,1898.74,1898.82,1898.95,1899.43,1899.92,1900.08,1900.2,1900.32,1900.43,1900.57,1900.75,1900.9,1900.95,1901,1901.06,1901.11,1901.3,1901.52,1901.65,1901.7,1901.84,1902.14,1902.43,1902.58,1902.74,1903.02,1903.31,1903.48,1903.59
2012,9,17,23,1931.34,38.6804,1898.69,1898.71,1898.75,1898.83,1898.95,1899.44,1899.93,1900.09,1900.21,1900.32,1900.44,1900.58,1900.75,1900.9,1900.95,1901,1901.06,1901.12,1901.31,1901.53,1901.66,1901.71,1901.85,1902.15,1902.44,1902.59,1902.75,1903.04,1903.34,1903.52,1903.63
2012,9,18,0,1925.45,15.053,1898.63,1898.74,1898.91,1899.2,1899.5,1899.86,1900.21,1900.4,1900.57,1900.67,1900.74,1900.82,1900.94,1901.05,1901.19,1901.34,1901.39,1901.45,1901.67,1901.93,1902.11,1902.22,1902.4,1902.7,1903.02,1903.48,1903.94,1904.46,1905,1905.61,1906.26
2012,9,18,1,1933.99,25.04,1898.38,1898.69,1899.04,1899.51,1899.95,1900.2,1900.45,1900.65,1900.86,1900.95,1900.97,1901.01,1901.07,1901.17,1901.39,1901.6,1901.66,1901.71,1901.96,1902.26,1902.47,1902.63,1902.83,1903.13,1903.48,1904.18,1904.89,1905.6,1906.32,1907.26,1908.31
2012,9,18,2,1939.79,22.3583,1895.96,1897.39,1898.57,1899.23,1899.86,1900.13,1900.4,1900.62,1900.83,1900.93,1900.97,1901.02,1901.07,1901.16,1901.36,1901.56,1901.64,1901.72,1901.94,1902.21,1902.43,1902.6,1902.83,1903.16,1903.53,1904.26,1905,1905.73,1906.46,1907.42,1908.5
2012,9,18,3,1933.18,18.0381,1892.4,1893.51,1894.72,1896.14,1897.5,1898.49,1899.47,1899.88,1900.22,1900.46,1900.67,1900.82,1900.92,1901.01,1901.07,1901.12,1901.27,1901.41,1901.55,1901.7,1901.94,1902.25,1902.61,1903.05,1903.53,1904.27,1905,1905.73,1906.46,1907.43,1908.51
2012,9,18,4,1932.69,49.6364,1889.62,1890.91,1892.13,1893.21,1894.32,1895.66,1896.99,1898.09,1899.17,1899.76,1900.11,1900.39,1900.59,1900.78,1900.9,1901.02,1901.07,1901.12,1901.32,1901.56,1901.86,1902.21,1902.59,1903.05,1903.53,1904.27,1905,1905.73,1906.46,1907.43,1908.51
2012,9,18,5,1930.71,10.9579,1886.44,1887.8,1889.15,1890.46,1891.74,1892.8,1893.86,1895.17,1896.5,1897.71,1898.84,1899.68,1900.17,1900.59,1900.78,1900.98,1901,1901.03,1901.25,1901.52,1901.84,1902.2,1902.59,1903.04,1903.53,1904.27,1905,1905.73,1906.46,1907.43,1908.51
2012,9,18,6,1953.27,12.3338,1883.18,1884.91,1886.54,1887.93,1889.3,1890.55,1891.79,1892.9,1893.99,1895.27,1896.64,1897.89,1898.99,1899.96,1900.47,1900.97,1900.99,1901.01,1901.23,1901.51,1901.84,1902.19,1902.58,1903.04,1903.53,1904.27,1905,1905.73,1906.46,1907.43,1908.51
2012,9,18,7,1955.2,9.453,1879.05,1881.45,1883.58,1885.15,1886.71,1888.15,1889.59,1890.76,1891.91,1893.04,1894.16,1895.43,1896.89,1898.27,1899.34,1900.41,1900.67,1900.94,1901.16,1901.37,1901.71,1902.14,1902.58,1903.04,1903.53,1904.27,1905,1905.73,1906.46,1907.43,1908.51
2012,9,18,8,1916.46,10.2644,1874.84,1877.65,1880.28,1882.53,1884.65,1885.81,1886.96,1888.35,1889.77,1890.94,1892,1893.1,1894.27,1895.51,1897.06,1898.6,1899.54,1900.48,1900.82,1901,1901.41,1902.02,1902.58,1903.04,1903.53,1904.27,1905,1905.73,1906.46,1907.43,1908.51
2012,9,18,9,1918.12,24.2521,1874.5,1877.35,1880.02,1882.31,1884.43,1885.16,1885.89,1886.91,1887.96,1889.23,1890.6,1891.82,1892.85,1893.93,1895.23,1896.53,1897.92,1899.32,1900.12,1900.75,1901.38,1902.01,1902.58,1903.04,1903.53,1904.27,1905,1905.73,1906.46,1907.43,1908.51
2012,9,18,10,1915.31,8.27285,1874.56,1877.4,1880.06,1882.36,1884.45,1884.99,1885.52,1886.35,1887.21,1888.53,1890.06,1891.33,1892.28,1893.28,1894.43,1895.59,1897.49,1899.4,1900.41,1901.17,1901.82,1902.39,1902.95,1903.5,1904.06,1904.62,1905.19,1905.84,1906.49,1907.43,1908.51
2012,9,18,11,1919.25,45.6554,1874.45,1877.31,1879.98,1882.28,1884.38,1884.91,1885.44,1886.28,1887.15,1888.46,1890,1891.27,1892.23,1893.23,1894.4,1895.57,1897.92,1900.27,1901.28,1901.91,1902.46,1902.93,1903.51,1904.28,1904.99,1905.26,1905.53,1906.02,1906.53,1907.43,1908.51
2012,9,18,12,1952.19,48.6051,1874.2,1877.08,1879.78,1882.11,1884.23,1884.72,1885.22,1886.03,1886.87,1888.2,1889.76,1891.06,1892.01,1893.01,1894.18,1895.35,1897.67,1900,1900.77,1901.1,1901.56,1902.12,1902.69,1903.28,1903.89,1904.69,1905.48,1905.75,1905.95,1906.94,1908.33
2012,9,18,13,1974.43,46.5321,1874.13,1877.03,1879.73,1882.07,1884.2,1884.7,1885.2,1886.02,1886.87,1888.19,1889.75,1891.03,1891.99,1892.99,1894.18,1895.37,1896.61,1897.85,1898.93,1899.96,1900.65,1901.07,1901.57,1902.24,1902.97,1904.19,1905.41,1905.7,1905.86,1906.88,1908.31
2012,9,18,14,1967.06,30.3586,1874.04,1877,1879.72,1882.12,1884.1,1884.55,1885.02,1885.83,1886.66,1888.12,1889.73,1890.92,1891.87,1892.92,1894.11,1895.27,1896.34,1897.38,1898.22,1899.02,1899.81,1900.57,1900.89,1901.01,1901.25,1902.22,1903.77,1904.98,1905.69,1906.24,1907.18
2012,9,18,15,1948.67,18.4333,1874.28,1877.31,1880.02,1882.47,1884.14,1884.59,1885.14,1885.98,1886.92,1888.53,1890.14,1891.19,1892.15,1893.32,1894.54,1895.66,1896.72,1897.66,1898.47,1899.28,1900.09,1900.71,1900.78,1900.83,1900.92,1901.1,1901.99,1903.31,1904.77,1905.65,1905.96
2012,9,18,16,1943.84,8.85678,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893.58,1894.82,1895.91,1896.97,1897.85,1898.66,1899.48,1900.3,1900.75,1900.77,1900.82,1900.9,1901.04,1901.38,1901.73,1902.18,1902.64,1903.99
2012,9,18,17,1939.21,14.4252,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893.58,1894.82,1895.91,1896.97,1897.85,1898.64,1899.04,1899.16,1899.55,1900.25,1900.72,1900.77,1900.82,1900.93,1901.04,1901.34,1901.63,1901.95
2012,9,18,18,1936.08,7.1333,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893.47,1894.61,1895.61,1896.59,1897.18,1897.62,1898.07,1898.54,1898.86,1898.99,1899.3,1899.94,1900.47,1900.63,1900.79,1900.86,1900.94,1901.19
2012,9,18,19,1932.08,5.45436,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.53,1896.25,1896.85,1897.37,1897.84,1898.27,1898.63,1898.86,1899.15,1899.63,1900.1,1900.43,1900.75,1900.82
2012,9,18,20,1922.07,8.83579,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.8,1896.35,1896.86,1897.31,1897.75,1898.17,1898.55,1898.81,1899.08,1899.53,1899.97,1900.34
2012,9,18,21,1913.49,6.59241,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.96,1898.29,1898.6,1898.81,1899.01,1899.27
2012,9,18,22,1905.38,9.40934,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.68,1898.92,1898.97
2012,9,18,23,1900.63,9.39589,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,0,1896.82,13.0012,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,1,1897.27,36.9077,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,2,1895.09,8.09956,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,3,1894.98,7.51487,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,4,1893.46,4.43057,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,5,1891.37,5.18392,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,6,1870.28,5.15868,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,7,1867.4,16.3147,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,8,1879.57,5.02812,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,9,1880.59,12.9071,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,10,1904.69,33.7721,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,11,1924.35,23.8759,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,12,1940.36,19.1525,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,13,1925.21,15.1993,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,14,1911.81,15.2652,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,15,1909.74,11.0885,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,16,1906.23,8.34544,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,17,1912.4,9.65536,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,18,1908.57,10.1731,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,19,1902.5,23.1248,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,20,1900.63,23.383,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,21,1902.62,33.0132,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,22,1906.68,24.3439,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
2012,9,19,23,1920.06,16.7732,1874.46,1877.52,1880.22,1882.7,1884.19,1884.65,1885.25,1886.1,1887.15,1888.81,1890.39,1891.37,1892.35,1893,1893.64,1894.24,1894.84,1895.16,1895.38,1895.58,1895.77,1896.18,1896.84,1897.37,1897.66,1897.95,1898.19,1898.44,1898.67,1898.89,1898.94
